year,month,temperature,sea_level,precipitation_rate,location
2023.416667,5,16.96,0.89,3.0000000000000004,"Sydney, Australia"
2023.5,6,14.51,0.85,2.8000000000000003,"Sydney, Australia"
2023.583333,7,14.62,0.82,2.0999999999999996,"Sydney, Australia"
2023.666667,8,14.5,0.79,2.0999999999999996,"Sydney, Australia"
2023.75,9,17.39,0.81,1.6,"Sydney, Australia"
2023.833333,10,18.35,0.82,1.8000000000000003,"Sydney, Australia"
2023.916667,11,20.53,0.82,3.6999999999999997,"Sydney, Australia"
2024,12,22.07,0.84,2.5,"Sydney, Australia"
2024.083333,1,23.87,0.85,2.5,"Sydney, Australia"
2024.166667,2,24.2,0.85,2.6,"Sydney, Australia"
2024.25,3,23.6,0.86,2.7,"Sydney, Australia"
2024.333333,4,20.78,0.85,2.9000000000000004,"Sydney, Australia"
2024.416667,5,18.66,0.84,1.5000000000000002,"Sydney, Australia"
2024.5,6,16.23,0.82,2.0999999999999996,"Sydney, Australia"
2024.583333,7,15.47,0.8,1.5000000000000002,"Sydney, Australia"
2024.666667,8,15.5,0.8,1.6,"Sydney, Australia"
2024.75,9,17.43,0.8,1.6,"Sydney, Australia"
2024.833333,10,19.12,0.82,2.5,"Sydney, Australia"
2024.916667,11,20.72,0.81,1.9,"Sydney, Australia"
2025,12,23.85,0.82,1.6,"Sydney, Australia"
2025.083333,1,26.28,0.85,2.6,"Sydney, Australia"
2025.166667,2,25.58,0.85,2.1999999999999997,"Sydney, Australia"
2025.25,3,23.49,0.85,2.1999999999999997,"Sydney, Australia"
2025.333333,4,21.1,0.86,2.6,"Sydney, Australia"
2025.416667,5,18.78,0.86,2,"Sydney, Australia"
2025.5,6,16.66,0.84,1.9,"Sydney, Australia"
2025.583333,7,15.28,0.83,2.8000000000000003,"Sydney, Australia"
2025.666667,8,15.33,0.82,1.8000000000000003,"Sydney, Australia"
2025.75,9,16.41,0.81,1.9,"Sydney, Australia"
2025.833333,10,19.91,0.84,1.3,"Sydney, Australia"
2025.916667,11,22.13,0.85,1.0999999999999999,"Sydney, Australia"
2026,12,24.6,0.87,1.9,"Sydney, Australia"
2026.083333,1,23.85,0.88,5.6000000000000005,"Sydney, Australia"
2026.166667,2,24.58,0.89,3.2,"Sydney, Australia"
2026.25,3,23.45,0.89,1.8000000000000003,"Sydney, Australia"
2026.333333,4,21.36,0.89,3.1,"Sydney, Australia"
2026.416667,5,17.84,0.9,2.8000000000000003,"Sydney, Australia"
2026.5,6,16.48,0.89,2.8000000000000003,"Sydney, Australia"
2026.583333,7,14.97,0.88,3.6999999999999997,"Sydney, Australia"
2026.666667,8,15.66,0.89,3.2,"Sydney, Australia"
2026.75,9,17.22,0.88,2.1999999999999997,"Sydney, Australia"
2026.833333,10,18.48,0.88,2.9000000000000004,"Sydney, Australia"
2026.916667,11,19.97,0.87,3.6999999999999997,"Sydney, Australia"
2027,12,21.5,0.88,4.3999999999999995,"Sydney, Australia"
2027.083333,1,23.45,0.89,2.3,"Sydney, Australia"
2027.166667,2,23.88,0.88,1.5000000000000002,"Sydney, Australia"
2027.25,3,22.75,0.87,4.3999999999999995,"Sydney, Australia"
2027.333333,4,20.19,0.87,3.4000000000000004,"Sydney, Australia"
2027.416667,5,17.38,0.84,2.7,"Sydney, Australia"
2027.5,6,14.96,0.83,3.0000000000000004,"Sydney, Australia"
2027.583333,7,13.75,0.8,3.1,"Sydney, Australia"
2027.666667,8,15.6,0.79,2.3,"Sydney, Australia"
2027.75,9,17.23,0.81,1.7000000000000002,"Sydney, Australia"
2027.833333,10,19.03,0.81,2.8000000000000003,"Sydney, Australia"
2027.916667,11,21.16,0.82,2.0999999999999996,"Sydney, Australia"
2028,12,22.5,0.84,3.4000000000000004,"Sydney, Australia"
2028.083333,1,23.32,0.85,4.6,"Sydney, Australia"
2028.166667,2,23.95,0.85,5.800000000000001,"Sydney, Australia"
2028.25,3,22.45,0.85,2,"Sydney, Australia"
2028.333333,4,20.09,0.84,3.1,"Sydney, Australia"
2028.416667,5,17.78,0.84,1.2,"Sydney, Australia"
2028.5,6,15.49,0.81,2,"Sydney, Australia"
2028.583333,7,14.29,0.8,1.8000000000000003,"Sydney, Australia"
2028.666667,8,15.65,0.8,1.0999999999999999,"Sydney, Australia"
2028.75,9,17.93,0.81,1.5000000000000002,"Sydney, Australia"
2028.833333,10,19.66,0.81,0.6,"Sydney, Australia"
2028.916667,11,20.84,0.81,2.7,"Sydney, Australia"
2029,12,23.53,0.83,1.5000000000000002,"Sydney, Australia"
2029.083333,1,24.75,0.85,2,"Sydney, Australia"
2029.166667,2,25.13,0.87,3.1,"Sydney, Australia"
2029.25,3,23.82,0.87,1.8000000000000003,"Sydney, Australia"
2029.333333,4,21.86,0.88,2.4,"Sydney, Australia"
2029.416667,5,18.29,0.87,1.6,"Sydney, Australia"
2029.5,6,16.43,0.86,2.3,"Sydney, Australia"
2029.583333,7,14.76,0.82,2.1999999999999997,"Sydney, Australia"
2029.666667,8,16.24,0.82,1.7000000000000002,"Sydney, Australia"
2029.75,9,17.46,0.79,1.8000000000000003,"Sydney, Australia"
2029.833333,10,19.34,0.82,1.0999999999999999,"Sydney, Australia"
2029.916667,11,23.37,0.82,0.7000000000000001,"Sydney, Australia"
2030,12,23.2,0.83,1.0999999999999999,"Sydney, Australia"
2030.083333,1,25.77,0.86,1.0999999999999999,"Sydney, Australia"
2030.166667,2,25.84,0.88,2.8000000000000003,"Sydney, Australia"
2030.25,3,23.52,0.87,3.6999999999999997,"Sydney, Australia"
2030.333333,4,21.18,0.86,2.8000000000000003,"Sydney, Australia"
2030.416667,5,18.51,0.86,2.7,"Sydney, Australia"
2030.5,6,16.68,0.85,4.300000000000001,"Sydney, Australia"
2030.583333,7,16.15,0.84,1.2,"Sydney, Australia"
2030.666667,8,17.5,0.84,2.6,"Sydney, Australia"
2030.75,9,18.25,0.85,1.9,"Sydney, Australia"
2030.833333,10,19.73,0.85,2.1999999999999997,"Sydney, Australia"
2030.916667,11,20.83,0.85,3.4000000000000004,"Sydney, Australia"
2031,12,22.27,0.86,1.5000000000000002,"Sydney, Australia"
2031.083333,1,24.62,0.87,1.2,"Sydney, Australia"
2031.166667,2,23.03,0.87,2.4,"Sydney, Australia"
2031.25,3,23.38,0.87,1.4000000000000001,"Sydney, Australia"
2031.333333,4,20.68,0.86,2.1999999999999997,"Sydney, Australia"
2031.416667,5,18.36,0.86,1.9,"Sydney, Australia"
2031.5,6,16.02,0.83,3.9,"Sydney, Australia"
2031.583333,7,14.72,0.78,3.3000000000000003,"Sydney, Australia"
2031.666667,8,16.14,0.78,1.6,"Sydney, Australia"
2031.75,9,18.02,0.79,1,"Sydney, Australia"
2031.833333,10,20.02,0.8,1.4000000000000001,"Sydney, Australia"
2031.916667,11,21.84,0.82,1.3,"Sydney, Australia"
2032,12,23,0.83,1.4000000000000001,"Sydney, Australia"
2032.083333,1,25.07,0.85,2.1999999999999997,"Sydney, Australia"
2032.166667,2,25.08,0.86,2.7,"Sydney, Australia"
2032.25,3,24,0.87,1.5000000000000002,"Sydney, Australia"
2032.333333,4,21.57,0.88,1.4000000000000001,"Sydney, Australia"
2032.416667,5,18.74,0.89,2.6,"Sydney, Australia"
2032.5,6,16.51,0.87,2.0999999999999996,"Sydney, Australia"
2032.583333,7,15.63,0.86,1.6,"Sydney, Australia"
2032.666667,8,16.39,0.84,2.7,"Sydney, Australia"
2032.75,9,18.69,0.85,1,"Sydney, Australia"
2032.833333,10,19.33,0.85,1.4000000000000001,"Sydney, Australia"
2032.916667,11,21.85,0.86,2.1999999999999997,"Sydney, Australia"
2033,12,23.13,0.88,3.1,"Sydney, Australia"
2033.083333,1,24.07,0.89,2.7,"Sydney, Australia"
2033.166667,2,24.97,0.89,2.4,"Sydney, Australia"
2033.25,3,23.06,0.88,2.6,"Sydney, Australia"
2033.333333,4,22.07,0.89,4,"Sydney, Australia"
2033.416667,5,19.15,0.89,2.0999999999999996,"Sydney, Australia"
2033.5,6,16.45,0.87,2.0999999999999996,"Sydney, Australia"
2033.583333,7,14.38,0.84,2.8000000000000003,"Sydney, Australia"
2033.666667,8,15.63,0.84,2,"Sydney, Australia"
2033.75,9,17.59,0.86,1.4000000000000001,"Sydney, Australia"
2033.833333,10,19.54,0.85,2.1999999999999997,"Sydney, Australia"
2033.916667,11,21.67,0.86,1.8000000000000003,"Sydney, Australia"
2034,12,23.26,0.87,2.6,"Sydney, Australia"
2034.083333,1,24.81,0.89,2.4,"Sydney, Australia"
2034.166667,2,25.92,0.89,1.5000000000000002,"Sydney, Australia"
2034.25,3,24.35,0.89,3.0000000000000004,"Sydney, Australia"
2034.333333,4,21.49,0.87,2.8000000000000003,"Sydney, Australia"
2034.416667,5,18.35,0.86,2.1999999999999997,"Sydney, Australia"
2034.5,6,16.46,0.85,2.1999999999999997,"Sydney, Australia"
2034.583333,7,15.13,0.83,1.5000000000000002,"Sydney, Australia"
2034.666667,8,16.04,0.82,1.9,"Sydney, Australia"
2034.75,9,16.9,0.81,1.6,"Sydney, Australia"
2034.833333,10,19.45,0.82,1,"Sydney, Australia"
2034.916667,11,19.9,0.82,2.3,"Sydney, Australia"
2035,12,22.94,0.83,1.2,"Sydney, Australia"
2035.083333,1,25.36,0.84,2.9000000000000004,"Sydney, Australia"
2035.166667,2,26.59,0.86,0.8,"Sydney, Australia"
2035.25,3,24.08,0.88,2.1999999999999997,"Sydney, Australia"
2035.333333,4,21.39,0.88,1.2,"Sydney, Australia"
2035.416667,5,18.51,0.87,1.0999999999999999,"Sydney, Australia"
2035.5,6,16.53,0.86,2.1999999999999997,"Sydney, Australia"
2035.583333,7,14.57,0.83,2.8000000000000003,"Sydney, Australia"
2035.666667,8,15.87,0.82,2.1999999999999997,"Sydney, Australia"
2035.75,9,17.87,0.83,1,"Sydney, Australia"
2035.833333,10,19.1,0.84,1.4000000000000001,"Sydney, Australia"
2035.916667,11,20.99,0.84,2.0999999999999996,"Sydney, Australia"
2036,12,23.36,0.86,2,"Sydney, Australia"
2036.083333,1,24.28,0.87,4.3999999999999995,"Sydney, Australia"
2036.166667,2,24.13,0.89,3.6000000000000005,"Sydney, Australia"
2036.25,3,22.89,0.91,4.9,"Sydney, Australia"
2036.333333,4,20.89,0.92,3.2,"Sydney, Australia"
2036.416667,5,18.36,0.93,2.3,"Sydney, Australia"
2036.5,6,16.36,0.92,2.8000000000000003,"Sydney, Australia"
2036.583333,7,15.66,0.91,3.3000000000000003,"Sydney, Australia"
2036.666667,8,15.52,0.9,2.4,"Sydney, Australia"
2036.75,9,18.66,0.9,2.0999999999999996,"Sydney, Australia"
2036.833333,10,20.37,0.9,1.2,"Sydney, Australia"
2036.916667,11,22.76,0.89,2.0999999999999996,"Sydney, Australia"
2037,12,22.57,0.9,2.8000000000000003,"Sydney, Australia"
2037.083333,1,23.63,0.89,5.8999999999999995,"Sydney, Australia"
2037.166667,2,23.75,0.89,3.3000000000000003,"Sydney, Australia"
2037.25,3,23.24,0.89,3.1,"Sydney, Australia"
2037.333333,4,21.84,0.89,4.1000000000000005,"Sydney, Australia"
2037.416667,5,18.32,0.88,3.0000000000000004,"Sydney, Australia"
2037.5,6,15.82,0.85,4.3999999999999995,"Sydney, Australia"
2037.583333,7,14.17,0.83,2.8000000000000003,"Sydney, Australia"
2037.666667,8,15.29,0.82,1.7000000000000002,"Sydney, Australia"
2037.75,9,17.18,0.83,1.8000000000000003,"Sydney, Australia"
2037.833333,10,18.96,0.83,1.5000000000000002,"Sydney, Australia"
2037.916667,11,20.81,0.83,3.3000000000000003,"Sydney, Australia"
2038,12,22.8,0.84,1.8000000000000003,"Sydney, Australia"
2038.083333,1,23.67,0.86,5.2,"Sydney, Australia"
2038.166667,2,24.15,0.85,4.500000000000001,"Sydney, Australia"
2038.25,3,23.33,0.86,4.7,"Sydney, Australia"
2038.333333,4,21.37,0.86,4.199999999999999,"Sydney, Australia"
2038.416667,5,18.02,0.86,2,"Sydney, Australia"
2038.5,6,15.46,0.84,2.6,"Sydney, Australia"
2038.583333,7,14.03,0.82,1.7000000000000002,"Sydney, Australia"
2038.666667,8,16.54,0.82,2.1999999999999997,"Sydney, Australia"
2038.75,9,16.92,0.83,1.5000000000000002,"Sydney, Australia"
2038.833333,10,20.78,0.85,1.4000000000000001,"Sydney, Australia"
2038.916667,11,23.12,0.86,1.2,"Sydney, Australia"
2039,12,24.75,0.88,1.9,"Sydney, Australia"
2039.083333,1,25.04,0.9,4.199999999999999,"Sydney, Australia"
2039.166667,2,25.32,0.92,1.6,"Sydney, Australia"
2039.25,3,25.04,0.94,4.8,"Sydney, Australia"
2039.333333,4,22.07,0.95,2.0999999999999996,"Sydney, Australia"
2039.416667,5,18.51,0.94,1.7000000000000002,"Sydney, Australia"
2039.5,6,17.19,0.92,2.8000000000000003,"Sydney, Australia"
2039.583333,7,15.92,0.94,3.6999999999999997,"Sydney, Australia"
2039.666667,8,17.15,0.92,2,"Sydney, Australia"
2039.75,9,18.29,0.92,2.3,"Sydney, Australia"
2039.833333,10,20.37,0.92,3.6999999999999997,"Sydney, Australia"
2039.916667,11,20.43,0.92,4,"Sydney, Australia"
2040,12,23.54,0.92,2.5,"Sydney, Australia"
2040.083333,1,23.72,0.92,4.3999999999999995,"Sydney, Australia"
2040.166667,2,24.06,0.91,6.4,"Sydney, Australia"
2040.25,3,23.33,0.9,5.1,"Sydney, Australia"
2040.333333,4,21.2,0.9,3.2,"Sydney, Australia"
2040.416667,5,17.8,0.88,2.8000000000000003,"Sydney, Australia"
2040.5,6,15.75,0.87,4.7,"Sydney, Australia"
2040.583333,7,14.58,0.85,2.7,"Sydney, Australia"
2040.666667,8,15.12,0.82,2.0999999999999996,"Sydney, Australia"
2040.75,9,17.9,0.85,2.6,"Sydney, Australia"
2040.833333,10,19.16,0.84,1.9,"Sydney, Australia"
2040.916667,11,21.39,0.85,2.7,"Sydney, Australia"
2041,12,23.26,0.87,3.0000000000000004,"Sydney, Australia"
2041.083333,1,23.85,0.87,3.6999999999999997,"Sydney, Australia"
2041.166667,2,24.85,0.87,2,"Sydney, Australia"
2041.25,3,25.06,0.87,3.2,"Sydney, Australia"
2041.333333,4,22.57,0.87,2.3,"Sydney, Australia"
2041.416667,5,19.19,0.86,2,"Sydney, Australia"
2041.5,6,16.35,0.84,2.5,"Sydney, Australia"
2041.583333,7,15.12,0.83,2.0999999999999996,"Sydney, Australia"
2041.666667,8,14.94,0.82,2.8000000000000003,"Sydney, Australia"
2041.75,9,17.02,0.82,1.8000000000000003,"Sydney, Australia"
2041.833333,10,20.46,0.83,1.3,"Sydney, Australia"
2041.916667,11,22.55,0.84,1.3,"Sydney, Australia"
2042,12,24.47,0.86,1.2,"Sydney, Australia"
2042.083333,1,25.74,0.87,1.2,"Sydney, Australia"
2042.166667,2,25.31,0.88,4,"Sydney, Australia"
2042.25,3,24,0.87,3.6999999999999997,"Sydney, Australia"
2042.333333,4,21.53,0.86,1.3,"Sydney, Australia"
2042.416667,5,18.61,0.86,1.5000000000000002,"Sydney, Australia"
2042.5,6,16.85,0.86,2.7,"Sydney, Australia"
2042.583333,7,15.71,0.83,1.8000000000000003,"Sydney, Australia"
2042.666667,8,16.92,0.83,2,"Sydney, Australia"
2042.75,9,17.65,0.83,1.7000000000000002,"Sydney, Australia"
2042.833333,10,18.79,0.82,2.4,"Sydney, Australia"
2042.916667,11,21.15,0.83,2.1999999999999997,"Sydney, Australia"
2043,12,23.73,0.86,2.5,"Sydney, Australia"
2043.083333,1,24.96,0.87,4.6,"Sydney, Australia"
2043.166667,2,25.29,0.89,4,"Sydney, Australia"
2043.25,3,24.53,0.9,3.4999999999999996,"Sydney, Australia"
2043.333333,4,21.78,0.91,2.9000000000000004,"Sydney, Australia"
2043.416667,5,18.86,0.9,1.9,"Sydney, Australia"
2043.5,6,15.6,0.88,2.9000000000000004,"Sydney, Australia"
2043.583333,7,15.6,0.87,1.8000000000000003,"Sydney, Australia"
2043.666667,8,16.79,0.87,2.1999999999999997,"Sydney, Australia"
2043.75,9,19.06,0.88,1.4000000000000001,"Sydney, Australia"
2043.833333,10,20.52,0.88,1,"Sydney, Australia"
2043.916667,11,22.83,0.88,1.9,"Sydney, Australia"
2044,12,24.5,0.89,1.9,"Sydney, Australia"
2044.083333,1,26.08,0.92,2.9000000000000004,"Sydney, Australia"
2044.166667,2,25.66,0.92,1.3,"Sydney, Australia"
2044.25,3,25.35,0.94,1.8000000000000003,"Sydney, Australia"
2044.333333,4,22.18,0.93,1.4000000000000001,"Sydney, Australia"
2044.416667,5,19.5,0.92,1.2,"Sydney, Australia"
2044.5,6,16.69,0.9,2.8000000000000003,"Sydney, Australia"
2044.583333,7,15.66,0.86,3.4000000000000004,"Sydney, Australia"
2044.666667,8,16.46,0.87,1.5000000000000002,"Sydney, Australia"
2044.75,9,18.4,0.86,1.6,"Sydney, Australia"
2044.833333,10,20.16,0.85,1.4000000000000001,"Sydney, Australia"
2044.916667,11,22.49,0.85,1,"Sydney, Australia"
2045,12,25.01,0.87,1,"Sydney, Australia"
2045.083333,1,26.88,0.89,1.8000000000000003,"Sydney, Australia"
2045.166667,2,26.25,0.91,1.9,"Sydney, Australia"
2045.25,3,25.25,0.92,1.4000000000000001,"Sydney, Australia"
2045.333333,4,23.09,0.93,2.7,"Sydney, Australia"
2045.416667,5,19.52,0.92,2.9000000000000004,"Sydney, Australia"
2045.5,6,16.86,0.91,3.1,"Sydney, Australia"
2045.583333,7,15.71,0.89,2.0999999999999996,"Sydney, Australia"
2045.666667,8,17.53,0.88,1.2,"Sydney, Australia"
2045.75,9,19.58,0.89,1.0999999999999999,"Sydney, Australia"
2045.833333,10,20.75,0.88,1,"Sydney, Australia"
2045.916667,11,22.87,0.88,1.6,"Sydney, Australia"
2046,12,24.64,0.9,1,"Sydney, Australia"
2046.083333,1,25.88,0.92,1,"Sydney, Australia"
2046.166667,2,25.31,0.93,1.5000000000000002,"Sydney, Australia"
2046.25,3,24.05,0.93,3.1,"Sydney, Australia"
2046.333333,4,21.4,0.94,2.3,"Sydney, Australia"
2046.416667,5,19.88,0.94,2.0999999999999996,"Sydney, Australia"
2046.5,6,17.77,0.93,2.4,"Sydney, Australia"
2046.583333,7,14.95,0.88,2.5,"Sydney, Australia"
2046.666667,8,16.74,0.87,2.9000000000000004,"Sydney, Australia"
2046.75,9,18.46,0.87,1.4000000000000001,"Sydney, Australia"
2046.833333,10,19.95,0.88,2,"Sydney, Australia"
2046.916667,11,22.72,0.88,3.1,"Sydney, Australia"
2047,12,24.39,0.89,1.8000000000000003,"Sydney, Australia"
2047.083333,1,25.11,0.89,2.6,"Sydney, Australia"
2047.166667,2,26.18,0.89,2.0999999999999996,"Sydney, Australia"
2047.25,3,23.89,0.89,3.1,"Sydney, Australia"
2047.333333,4,21.31,0.89,1.9,"Sydney, Australia"
2047.416667,5,18.54,0.88,3.0000000000000004,"Sydney, Australia"
2047.5,6,16.16,0.85,2.7,"Sydney, Australia"
2047.583333,7,14.58,0.82,2.6,"Sydney, Australia"
2047.666667,8,16.28,0.83,3.2,"Sydney, Australia"
2047.75,9,18.17,0.84,1,"Sydney, Australia"
2047.833333,10,20.65,0.84,1.5000000000000002,"Sydney, Australia"
2047.916667,11,21.53,0.83,1.7000000000000002,"Sydney, Australia"
2048,12,24.3,0.86,1.6,"Sydney, Australia"
2048.083333,1,25.88,0.88,2,"Sydney, Australia"
2048.166667,2,25.35,0.91,3.6999999999999997,"Sydney, Australia"
2048.25,3,23.83,0.91,2.7,"Sydney, Australia"
2048.333333,4,21.74,0.91,1.4000000000000001,"Sydney, Australia"
2048.416667,5,18.87,0.91,1.7000000000000002,"Sydney, Australia"
2048.5,6,16.37,0.89,2.4,"Sydney, Australia"
2048.583333,7,15.54,0.89,3.0000000000000004,"Sydney, Australia"
2048.666667,8,16.5,0.87,2.0999999999999996,"Sydney, Australia"
2048.75,9,18.94,0.89,1.4000000000000001,"Sydney, Australia"
2048.833333,10,21.3,0.91,0.9000000000000001,"Sydney, Australia"
2048.916667,11,22.69,0.91,1.6,"Sydney, Australia"
2049,12,24.63,0.93,1.7000000000000002,"Sydney, Australia"
2049.083333,1,25.74,0.93,2.5,"Sydney, Australia"
2049.166667,2,26.23,0.93,3.2,"Sydney, Australia"
2049.25,3,25.11,0.92,4,"Sydney, Australia"
2049.333333,4,20.89,0.92,4,"Sydney, Australia"
2049.416667,5,18.51,0.92,2.1999999999999997,"Sydney, Australia"
2049.5,6,15.41,0.88,3.4000000000000004,"Sydney, Australia"
2049.583333,7,14.85,0.85,1.9,"Sydney, Australia"
2049.666667,8,16.12,0.85,1.5000000000000002,"Sydney, Australia"
2049.75,9,18.25,0.86,1.3,"Sydney, Australia"
2049.833333,10,20.37,0.86,1.3,"Sydney, Australia"
2049.916667,11,22.54,0.86,0.7000000000000001,"Sydney, Australia"
2050,12,24.3,0.87,1.3,"Sydney, Australia"
2050.083333,1,24.77,0.87,2.1999999999999997,"Sydney, Australia"
2050.166667,2,26.29,0.88,1.2,"Sydney, Australia"
2050.25,3,23.75,0.88,1.2,"Sydney, Australia"
2050.333333,4,21.99,0.88,1.4000000000000001,"Sydney, Australia"
2050.416667,5,19.61,0.89,1.6,"Sydney, Australia"
2050.5,6,16.53,0.87,3.6000000000000005,"Sydney, Australia"
2050.583333,7,15.15,0.86,2.3,"Sydney, Australia"
2050.666667,8,16.13,0.84,2.0999999999999996,"Sydney, Australia"
2050.75,9,16.98,0.85,1.2,"Sydney, Australia"
2050.833333,10,20,0.85,0.9000000000000001,"Sydney, Australia"
2050.916667,11,21.33,0.87,1.4000000000000001,"Sydney, Australia"
2051,12,23.74,0.89,1.5000000000000002,"Sydney, Australia"
2051.083333,1,25.16,0.92,3.3000000000000003,"Sydney, Australia"
2051.166667,2,25.09,0.93,3.4999999999999996,"Sydney, Australia"
2051.25,3,25.08,0.95,2.0999999999999996,"Sydney, Australia"
2051.333333,4,23.2,0.96,3.6999999999999997,"Sydney, Australia"
2051.416667,5,19.8,0.98,3.0000000000000004,"Sydney, Australia"
2051.5,6,17.15,0.97,2.5,"Sydney, Australia"
2051.583333,7,16.45,0.95,2.4,"Sydney, Australia"
2051.666667,8,17.44,0.94,1.8000000000000003,"Sydney, Australia"
2051.75,9,19.96,0.93,0.5,"Sydney, Australia"
2051.833333,10,20.92,0.94,1.7000000000000002,"Sydney, Australia"
2051.916667,11,22.67,0.94,2.3,"Sydney, Australia"
2052,12,23.88,0.94,3.6000000000000005,"Sydney, Australia"
2052.083333,1,25.19,0.94,3.8,"Sydney, Australia"
2052.166667,2,24.41,0.93,3.6999999999999997,"Sydney, Australia"
2052.25,3,24.58,0.93,2.7,"Sydney, Australia"
2052.333333,4,21.63,0.91,1.8000000000000003,"Sydney, Australia"
2052.416667,5,19.15,0.9,2.6,"Sydney, Australia"
2052.5,6,16.54,0.89,3.3000000000000003,"Sydney, Australia"
2052.583333,7,15.51,0.86,2.5,"Sydney, Australia"
2052.666667,8,16.09,0.87,1.5000000000000002,"Sydney, Australia"
2052.75,9,18.16,0.87,1.2,"Sydney, Australia"
2052.833333,10,19.88,0.87,2.0999999999999996,"Sydney, Australia"
2052.916667,11,20.99,0.87,2.5,"Sydney, Australia"
2053,12,21.93,0.88,3.4999999999999996,"Sydney, Australia"
2053.083333,1,24.88,0.89,2.3,"Sydney, Australia"
2053.166667,2,26.18,0.89,1.8000000000000003,"Sydney, Australia"
2053.25,3,25.17,0.89,2.3,"Sydney, Australia"
2053.333333,4,22.51,0.91,2.1999999999999997,"Sydney, Australia"
2053.416667,5,19.02,0.9,1.7000000000000002,"Sydney, Australia"
2053.5,6,16.73,0.89,2.7,"Sydney, Australia"
2053.583333,7,16.36,0.86,1.9,"Sydney, Australia"
2053.666667,8,16.27,0.85,1.6,"Sydney, Australia"
2053.75,9,18.84,0.85,0.9000000000000001,"Sydney, Australia"
2053.833333,10,19.29,0.85,0.7000000000000001,"Sydney, Australia"
2053.916667,11,22.32,0.86,2.5,"Sydney, Australia"
2054,12,24.47,0.88,1.6,"Sydney, Australia"
2054.083333,1,25.37,0.9,2.6,"Sydney, Australia"
2054.166667,2,26.5,0.93,1.0999999999999999,"Sydney, Australia"
2054.25,3,25.19,0.95,2.5,"Sydney, Australia"
2054.333333,4,23.03,0.96,1.6,"Sydney, Australia"
2054.416667,5,19.08,0.95,2.9000000000000004,"Sydney, Australia"
2054.5,6,17.17,0.96,3.0000000000000004,"Sydney, Australia"
2054.583333,7,15.51,0.93,2.6,"Sydney, Australia"
2054.666667,8,17.37,0.94,1.9,"Sydney, Australia"
2054.75,9,18.51,0.93,1.5000000000000002,"Sydney, Australia"
2054.833333,10,21.17,0.94,0.8,"Sydney, Australia"
2054.916667,11,21.21,0.92,1.9,"Sydney, Australia"
2055,12,23.77,0.93,0.9000000000000001,"Sydney, Australia"
2055.083333,1,24.74,0.95,1.5000000000000002,"Sydney, Australia"
2055.166667,2,26.44,0.96,2,"Sydney, Australia"
2055.25,3,24.3,0.96,2.4,"Sydney, Australia"
2055.333333,4,22.8,0.96,1.4000000000000001,"Sydney, Australia"
2055.416667,5,19.95,0.95,2.9000000000000004,"Sydney, Australia"
2055.5,6,16.29,0.92,3.3000000000000003,"Sydney, Australia"
2055.583333,7,15.79,0.88,2.4,"Sydney, Australia"
2055.666667,8,15.92,0.87,2.7,"Sydney, Australia"
2055.75,9,17.63,0.87,1.5000000000000002,"Sydney, Australia"
2055.833333,10,20.32,0.87,1.0999999999999999,"Sydney, Australia"
2055.916667,11,22.11,0.87,1.7000000000000002,"Sydney, Australia"
2056,12,23.4,0.87,3.2,"Sydney, Australia"
2056.083333,1,25.33,0.88,4.8,"Sydney, Australia"
2056.166667,2,25.16,0.87,3.0000000000000004,"Sydney, Australia"
